distance_km,traffic_level,weather,time_of_day,road_type,fuel_cost,scenic_score,safety_score,travel_time_min
31,high,sunny,afternoon,local,40.300000000000004,0.8565751268316992,0.5585699214664149,77.49275985780403
8,high,sunny,morning,local,10.4,0.6373857223127121,0.6575832902428793,16.174136974099444
38,low,foggy,evening,arterial,41.800000000000004,0.6248227118261419,0.6449703240115922,78.21301625123444
15,medium,sunny,afternoon,local,18.0,0.903959911312004,0.748241805344904,31.387915361867613
28,low,rainy,night,arterial,30.800000000000004,0.5156563726843044,0.8672090257198148,32.82516949417613
25,high,foggy,evening,highway,32.5,0.3025218925185861,0.30902736267505837,93.35479837389127
9,medium,sunny,night,local,10.799999999999999,0.7598869324824409,0.8487949805672236,11.71328614991665
37,high,rainy,afternoon,local,48.1,0.8642484951070504,0.33870453467478406,126.82758508429637
36,medium,foggy,morning,arterial,43.199999999999996,0.5897219553094496,0.5451638911469031,96.5677190186009
32,low,sunny,afternoon,highway,35.2,0.32297858280098635,0.975462417463882,35.498307472314494
42,high,rainy,night,arterial,54.6,0.5473490537107168,0.35983134404987344,93.24192971463715
48,low,sunny,morning,local,52.800000000000004,0.8835362451617217,0.9801056533054103,52.59719981884189
25,high,sunny,night,highway,32.5,0.35210863357646593,0.6546985476834558,49.50207065711826
31,medium,sunny,morning,arterial,37.199999999999996,0.6037087579791262,0.7777816712068488,59.745456174734905
22,medium,foggy,night,arterial,26.4,0.4358410036178275,0.4789284932616788,50.458271120148964
26,high,foggy,evening,highway,33.800000000000004,0.19316107482621295,0.4155408522304983,101.51033321564921
17,high,foggy,night,arterial,22.1,0.43177049451588023,0.2631691961617565,49.97866580689041
33,medium,foggy,night,local,39.6,0.884591031156171,0.4742116066105975,79.63148244561997
40,high,sunny,evening,arterial,52.0,0.3403320513772783,0.6087145365753854,95.91599657581966
30,low,foggy,night,highway,33.0,0.33168735607818833,0.6855624370791797,35.90663021310563
6,medium,foggy,afternoon,local,7.199999999999999,0.7608074980703148,0.4953574313188072,21.088578302562734
30,high,sunny,night,highway,39.0,0.4010857924474558,0.5645446201236468,57.96531537171381
34,medium,sunny,afternoon,local,40.8,0.8518883709609463,0.9341762030424053,65.09744422091883
20,high,rainy,afternoon,arterial,26.0,0.44835809910594515,0.4259103728619089,73.58718290872936
24,high,foggy,evening,arterial,31.200000000000003,0.5199049162924485,0.34766609594042885,94.86601695760136
6,low,rainy,afternoon,local,6.6000000000000005,0.6302259396235942,0.7927137211430582,12.462898689364966
38,medium,sunny,morning,highway,45.6,0.2980640851491028,0.7866525347223045,67.00999249536599
18,medium,foggy,evening,highway,21.599999999999998,0.40299668224500657,0.5841029097421723,48.03796025972537
46,high,rainy,evening,local,59.800000000000004,0.7879935181170454,0.3540981739595269,141.30913441474306
36,medium,foggy,evening,arterial,43.199999999999996,0.46602751724525554,0.4981218231316847,101.11524001953448
21,low,sunny,evening,local,23.1,0.742952600769991,1.0,27.60448817050123
27,medium,rainy,evening,highway,32.4,0.3347267763975157,0.5891995920726865,65.68198827070199
37,high,sunny,night,highway,48.1,0.26677192406670974,0.7133427993187819,69.80447609498196
49,high,foggy,evening,highway,63.7,0.22467449951566099,0.32053916372257363,183.08509073327102
34,high,foggy,evening,highway,44.2,0.21608048358173174,0.3490772552227128,125.9229248657845
26,low,rainy,afternoon,highway,28.6,0.28293404717658077,0.7968287513877932,46.771094797322604
5,medium,foggy,afternoon,local,6.0,0.6545906848898446,0.5595002355125351,7.743001180953394
28,medium,rainy,afternoon,arterial,33.6,0.4976207976398243,0.6074704564439404,76.82183695367225
18,high,rainy,morning,arterial,23.400000000000002,0.5815784757766012,0.40494809778142227,56.5518571904359
11,medium,sunny,morning,arterial,13.2,0.4971328630229216,0.8411118160535839,5.480294832209989
19,high,rainy,night,local,24.7,0.7023903178299911,0.42325301777808433,49.93425719051401
46,low,rainy,afternoon,arterial,50.6,0.6728464007478886,0.857939939238606,79.22007971914928
45,medium,sunny,morning,local,54.0,0.7484573301873191,0.900079903731646,73.11891677004535
4,medium,rainy,afternoon,highway,4.8,0.4268171253213645,0.4518438817901049,5.106548402127798
15,medium,rainy,afternoon,arterial,18.0,0.39067427859178744,0.6521878480781402,33.6728173483828
27,medium,sunny,afternoon,highway,32.4,0.32123987131033677,0.7783229815212362,49.862759054748985
41,low,foggy,night,highway,45.1,0.22656657867613228,0.6220832418187565,57.22160303917925
22,low,rainy,morning,highway,24.200000000000003,0.19830904891503104,0.7731147178349947,16.97866384983823
34,high,foggy,afternoon,highway,44.2,0.255820952104169,0.23060017290941226,145.79194611961142
26,medium,sunny,evening,highway,31.2,0.200314100557352,0.8295940718778146,45.76239361538211
32,medium,rainy,morning,arterial,38.4,0.6696817588672007,0.5871290062193021,77.34800091312714
14,medium,rainy,evening,highway,16.8,0.29950277732232067,0.6653769221757302,33.40458003168585
27,low,sunny,night,local,29.700000000000003,0.87969992100217,1.0,23.070749658117197
6,high,rainy,night,local,7.800000000000001,0.5511753793908911,0.3764630544604773,12.970856423227431
15,medium,sunny,night,local,18.0,0.8545389531334827,0.8186734978060758,15.650980381937089
38,high,rainy,evening,highway,49.4,0.1610461867944246,0.4001050281593331,117.39273974592687
31,low,foggy,afternoon,highway,34.1,0.30210341402739965,0.6407460471680763,64.48447974382609
33,high,sunny,afternoon,arterial,42.9,0.5951741779669881,0.6102611635282739,85.39618610845586
41,low,foggy,night,local,45.1,0.8763039774062182,0.6965994549926632,55.71539801295084
9,medium,sunny,afternoon,local,10.799999999999999,0.9639981402998672,0.8400433563740606,13.499920005194518
34,low,rainy,evening,highway,37.400000000000006,0.2615053929329123,0.8106499763033861,53.94911444163608
16,low,foggy,afternoon,arterial,17.6,0.6073327757621241,0.7385274034659342,43.43121113189589
29,low,sunny,evening,local,31.900000000000002,0.8591589657615828,0.9106762720279777,31.21432868737057
14,high,sunny,morning,highway,18.2,0.3601823179644109,0.5924277155928596,30.457276868756747
27,medium,foggy,night,highway,32.4,0.2995141986326473,0.6587300147993479,61.52318715210889
4,medium,sunny,evening,arterial,4.8,0.5201367989617613,0.8238796383907173,5.0
21,medium,rainy,morning,arterial,25.2,0.732440093988604,0.5177357951055488,33.902631329236186
14,medium,sunny,afternoon,local,16.8,0.8441500856144971,0.7745287515792458,26.185044684680253
40,high,foggy,evening,highway,52.0,0.2703125784998462,0.3670216962941866,156.18696234105903
45,low,foggy,night,arterial,49.50000000000001,0.508220570841231,0.671436020882431,56.681292871416346
48,medium,sunny,evening,local,57.599999999999994,0.87796106098124,0.8434231006862177,84.55097576478707
12,high,rainy,afternoon,arterial,15.600000000000001,0.7390479767322133,0.30899762825438026,40.76821356843936
24,medium,sunny,evening,arterial,28.799999999999997,0.5022104763185442,0.852447291850019,44.39690175683206
32,low,rainy,morning,arterial,35.2,0.5278690497753302,0.8026351188940001,41.46249082686183
25,low,rainy,night,arterial,27.500000000000004,0.3688161967195568,0.7154571103367504,24.100055897006037
44,low,rainy,evening,arterial,48.400000000000006,0.5186283789547951,0.6723326289652428,71.45342173303715
11,medium,foggy,night,arterial,13.2,0.611367706816023,0.4549819240291874,28.363429546507216
46,high,sunny,morning,local,59.800000000000004,0.7543810027014783,0.6058603522793037,106.37647596120345
24,low,rainy,night,arterial,26.400000000000002,0.5024683841721512,0.8289586300570272,38.21405566667444
34,low,rainy,morning,local,37.400000000000006,0.9137736114235315,0.8486053676870254,51.03001279561297
42,high,rainy,morning,highway,54.6,0.46584174796686645,0.3474368136497523,128.2109914652261
38,medium,foggy,night,highway,45.6,0.21845606974655388,0.4894838802318929,75.28618238381867
16,low,sunny,evening,highway,17.6,0.3642297113314818,0.9776960809540898,17.745890398444807
46,medium,foggy,evening,local,55.199999999999996,0.8151955987460165,0.523089367067539,136.1765546985455
38,high,foggy,morning,highway,49.4,0.3785099168327297,0.3237647808134588,137.41772300570733
2,low,sunny,afternoon,local,2.2,0.8902750634348107,1.0,7.52062605380419
41,medium,rainy,evening,arterial,49.199999999999996,0.41973464137062155,0.49097931254012506,92.88841565203255
39,high,rainy,evening,local,50.7,0.7288738176969084,0.5510120353315217,119.69737002962644
35,low,foggy,evening,arterial,38.5,0.4838854455263701,0.7186012623803004,64.71535040862672
39,low,sunny,morning,arterial,42.900000000000006,0.5045817473996569,1.0,39.13756742238598
28,high,foggy,morning,local,36.4,0.850241095610842,0.2642527471071926,112.17226345992351
46,low,foggy,morning,local,50.6,0.8830032990275496,0.6640382731953662,85.22137755303082
25,medium,foggy,night,arterial,30.0,0.43781486159154676,0.5555707656058083,44.486781011805675
8,high,foggy,night,local,10.4,0.8412667875002092,0.2382433236166735,16.23271272426533
28,medium,foggy,night,local,33.6,0.7742549929629817,0.5011654346890285,63.319709538134035
28,medium,sunny,afternoon,arterial,33.6,0.5562903581833434,0.7987818142600228,59.07068208772151
21,medium,foggy,afternoon,local,25.2,0.9456443604650743,0.5562881007526262,64.99333765556354
47,medium,foggy,evening,arterial,56.4,0.5766699560176516,0.5336396083683499,125.34199827271834
15,medium,foggy,morning,local,18.0,0.6333033418730115,0.5197312799311907,37.18591621683122
39,medium,rainy,evening,arterial,46.8,0.6413086713248509,0.5682069604755251,89.01962003976864
40,low,sunny,night,local,44.0,0.8122550244106825,0.9765745822217288,33.844638130641734
18,high,rainy,morning,local,23.400000000000002,0.7725737959601177,0.33188393092601826,45.08240116564036
33,medium,rainy,afternoon,local,39.6,0.7894236460439744,0.5977592042679095,79.14046212783035
41,medium,foggy,afternoon,arterial,49.199999999999996,0.34039656285551056,0.5605380446717628,126.27376394954725
48,medium,sunny,afternoon,local,57.599999999999994,0.760684848071429,0.7978324043249372,96.96480991878289
27,medium,foggy,night,local,32.4,0.654252067303439,0.4823844352592762,56.22420331594639
8,low,rainy,night,arterial,8.8,0.4337352246392133,0.890053665062364,5.0
26,low,rainy,evening,local,28.6,0.8876661726158882,0.7731533160426434,44.64975651733545
22,medium,sunny,night,highway,26.4,0.22517720050148055,0.8134443867432151,25.159358739728148
44,low,rainy,afternoon,highway,48.400000000000006,0.2671183693800286,0.8224730239072761,78.66342236299789
46,high,sunny,night,local,59.800000000000004,0.8869655509596547,0.543365027743472,93.01719448049411
1,low,rainy,morning,highway,1.1,0.2633617109519494,0.7201688402747556,5.0
26,low,foggy,evening,highway,28.6,0.18069275750019614,0.695307858223886,49.30442913820297
38,high,sunny,morning,arterial,49.4,0.4244716125913212,0.5624087143815302,92.3475316665669
22,medium,sunny,night,highway,26.4,0.34793282787813423,0.7911678550483392,27.308712700955013
35,medium,sunny,evening,arterial,42.0,0.4014625169852593,0.7967465657650823,63.377952776728925
33,high,sunny,afternoon,arterial,42.9,0.43269628238652996,0.6153811750721603,79.24382952314801
42,low,sunny,afternoon,arterial,46.2,0.5595407173958298,1.0,54.60120685047696
20,medium,sunny,afternoon,arterial,24.0,0.5837141513118091,0.8276376837875231,42.16907829170334
31,low,rainy,night,arterial,34.1,0.678956293419047,0.826285969058966,38.159383343323114
44,medium,sunny,afternoon,local,52.8,0.7680928568726366,0.7066340887483611,90.05905117196986
20,high,sunny,afternoon,arterial,26.0,0.4011365609071945,0.5682909130536241,50.68509240077248
25,medium,foggy,afternoon,arterial,30.0,0.4430950710466882,0.5030694628532367,70.25525542206185
21,low,sunny,evening,arterial,23.1,0.3340578831932353,0.9252896336212497,33.33129705680732
15,low,foggy,morning,highway,16.5,0.3129079735227171,0.7166424527872689,26.43362184638407
23,high,sunny,night,local,29.900000000000002,0.8232704419566274,0.5397368319093313,41.72618761520713
47,high,foggy,evening,highway,61.1,0.22525500537106785,0.27918774438031585,180.99843060139543
5,medium,sunny,morning,arterial,6.0,0.4115233868502337,0.9180173206377211,10.750771373121387
40,low,rainy,night,highway,44.0,0.28074159895140965,0.8278293340696534,44.664896694450896
20,medium,foggy,evening,highway,24.0,0.24414874552909,0.4839823007142777,49.623983665654606
40,high,rainy,afternoon,local,52.0,0.6886371153189464,0.32979383336557455,136.19778792428946
17,medium,sunny,afternoon,local,20.4,0.7218073710375956,0.7159303807376447,27.075584964215505
34,high,foggy,night,highway,44.2,0.22411808927846438,0.19422202303794334,101.72972425558447
26,high,rainy,morning,arterial,33.800000000000004,0.6472494569144336,0.3783666399829694,73.57481875013612
11,medium,rainy,evening,local,13.2,1.0,0.611888090792284,23.938097260761907
11,medium,rainy,night,highway,13.2,0.3587176640032973,0.6118204110040464,20.982091808945963
29,medium,foggy,night,local,34.8,0.5627571404219746,0.5108746864196813,57.964848914549904
6,high,rainy,morning,arterial,7.800000000000001,0.5609355979918839,0.42692008228252387,18.71876448106808
13,high,sunny,night,highway,16.900000000000002,0.14573663570536013,0.5054263182208962,23.608811635221723
25,medium,foggy,afternoon,local,30.0,0.6665887740421148,0.505967810658588,77.97002088896042
9,medium,rainy,evening,local,10.799999999999999,0.7293388666957388,0.5626517979202555,22.179460425976313
49,low,rainy,morning,highway,53.900000000000006,0.3776134625392615,0.7642650398140232,66.31239210873896
12,high,sunny,evening,local,15.600000000000001,0.7812271287183186,0.5914861054760813,19.67772940672497
12,high,foggy,night,arterial,15.600000000000001,0.4294797215065612,0.2688147560257209,39.01544083529025
49,low,rainy,evening,local,53.900000000000006,0.9612612132139229,0.8198698675480529,83.72317237696787
24,low,foggy,night,arterial,26.400000000000002,0.34122581855304973,0.722597609121487,34.06161380675468
35,medium,sunny,afternoon,highway,42.0,0.17177169185042976,0.7133052374718426,63.42450288355246
36,high,sunny,afternoon,local,46.800000000000004,0.8774084476445537,0.5483759984312138,99.87871881747472
6,high,sunny,night,highway,7.800000000000001,0.06847401690030525,0.5365670635806399,11.32371646251629
35,medium,sunny,evening,highway,42.0,0.30020462057300673,0.8389080108094742,65.66724712055355
43,low,rainy,night,highway,47.300000000000004,0.22021055306636142,0.850224906874283,52.99333509500979
1,high,sunny,night,highway,1.3,0.20280306300963086,0.6050405328523227,5.0
24,high,rainy,night,arterial,31.200000000000003,0.5264093860409229,0.4570399961510018,54.8140722771487
12,low,foggy,morning,arterial,13.200000000000001,0.45247367421851026,0.700986277892941,26.611290569605426
36,low,sunny,morning,highway,39.6,0.3008630038164255,0.9981189577054547,46.212321272996356
5,low,foggy,night,local,5.5,0.7909347523868172,0.774428077369706,10.084163674826442
12,low,sunny,afternoon,highway,13.200000000000001,0.4026497362323301,1.0,16.065006083494083
37,medium,foggy,afternoon,arterial,44.4,0.48049010827539,0.4629275845344115,119.91600580808742
6,low,rainy,morning,highway,6.6000000000000005,0.2025969558498331,0.8958546290967073,11.962176803312431
20,low,rainy,morning,arterial,22.0,0.519452693778619,0.7867712930785202,28.683793915702086
17,low,rainy,night,arterial,18.700000000000003,0.6086900706203446,0.7737561459398407,27.60423816872661
37,high,rainy,evening,local,48.1,0.8472042787369559,0.38863711866584766,107.01636730926549
38,medium,sunny,morning,local,45.6,0.7980141545660376,0.7200962318261813,63.31449375381901
7,medium,sunny,night,local,8.4,0.7887686082165819,0.7717025648407815,5.19465365540912
25,low,rainy,morning,arterial,27.500000000000004,0.5169927501608699,0.866174098960108,32.362010630744045
24,medium,sunny,night,highway,28.799999999999997,0.18233018819174385,0.8654773263905418,23.275810768818634
30,medium,sunny,morning,arterial,36.0,0.2611818432781744,0.8022645861918699,41.58683399974052
26,low,rainy,morning,local,28.6,0.7110464125368092,0.7234472723978445,39.87815278617132
42,low,foggy,night,local,46.2,0.7291592527338566,0.6615240804149763,57.021533895454
18,high,foggy,night,arterial,23.400000000000002,0.64859114336028,0.3144500038645372,48.54023835948078
10,low,sunny,evening,arterial,11.0,0.5659092168650854,0.9659568159099606,12.248231230484604
11,medium,sunny,night,highway,13.2,0.4227551850826733,0.7546455122993502,17.65560007118222
48,medium,foggy,evening,arterial,57.599999999999994,0.6026557832037879,0.46231783179845215,132.79847541355159
17,low,sunny,night,highway,18.700000000000003,0.3240401979988924,1.0,8.264688835059768
19,low,foggy,night,highway,20.900000000000002,0.3070916600243552,0.7223404430444527,25.633142524636582
14,high,sunny,evening,highway,18.2,0.20430934294389297,0.5811673456066825,38.3887872307307
10,low,rainy,afternoon,arterial,11.0,0.4735928588815623,0.8229910484911758,8.541892537056126
25,medium,rainy,evening,highway,30.0,0.4011039570095619,0.6212162286448061,61.82742340119392
47,medium,rainy,night,highway,56.4,0.35704455222785075,0.6037617333671369,74.4819591327926
8,medium,foggy,night,arterial,9.6,0.5560918960220245,0.5118999443094847,16.772469781969626
6,medium,foggy,morning,highway,7.199999999999999,0.3047163843424503,0.3762743172329169,16.802357614489004
43,low,foggy,evening,highway,47.300000000000004,0.47244889451484096,0.6720236225205175,78.82988111378705
48,low,foggy,afternoon,highway,52.800000000000004,0.4064523127592674,0.6955307774028126,99.54147435685738
31,high,foggy,morning,arterial,40.300000000000004,0.5769595054462295,0.33139667993338545,95.16955994330758
14,high,foggy,evening,arterial,18.2,0.5887213256227064,0.2716624480532622,68.4572884992856
39,low,sunny,morning,local,42.900000000000006,0.8722070855642651,0.9585314049668379,48.770208712882265
27,medium,foggy,morning,local,32.4,0.6811417051801986,0.5116828732915064,79.72439172312741
10,low,foggy,morning,highway,11.0,0.11306870920426815,0.5943533369008008,22.200014156403526
45,medium,sunny,night,local,54.0,0.7869592590748447,0.7557596746415715,65.78056011922789
18,low,rainy,evening,arterial,19.8,0.4939033122144621,0.7846743563746831,25.350894389297174
20,medium,rainy,evening,highway,24.0,0.3118968946706295,0.5574473840815086,49.18499533624201
12,low,sunny,morning,highway,13.200000000000001,0.2726575525673418,0.9114734638077726,15.383861481689259
15,medium,sunny,night,local,18.0,0.8949404379554353,0.891190249956293,22.79077777068652
45,low,rainy,night,local,49.50000000000001,0.6952988004149216,0.691986973092704,50.04092693827385
21,high,sunny,morning,local,27.3,0.7571244070645416,0.5928858874043692,39.94619880705336
47,low,foggy,evening,highway,51.7,0.3535791121380295,0.6975807894727244,88.99252417319363
11,medium,rainy,morning,local,13.2,0.9252036544311093,0.5449258923679098,24.596866877884224
3,high,foggy,evening,highway,3.9000000000000004,0.11805887591161357,0.31289987693087984,18.94835529667117
16,medium,rainy,evening,arterial,19.2,0.6064574703663204,0.6013836356369058,40.22871449020987
12,low,rainy,night,local,13.200000000000001,0.776625996799845,0.7706326769963884,14.51704540369243
30,medium,foggy,night,local,36.0,0.94526242580562,0.484267979781899,59.76137433984849
17,high,foggy,afternoon,arterial,22.1,0.533333075740062,0.3540803881931514,73.2557998247767
24,low,sunny,evening,local,26.400000000000002,0.8068119293114008,0.9967544039333722,30.605787041623504
7,high,foggy,afternoon,arterial,9.1,0.39308405256043205,0.21433192560683878,31.236501322800976
40,high,rainy,night,arterial,52.0,0.35758368659102413,0.3834121812794006,95.6602522070885
41,high,sunny,evening,arterial,53.300000000000004,0.6175576056015852,0.621051924157939,95.79681747703134
10,medium,rainy,night,highway,12.0,0.29889199528766286,0.5115519728923442,13.335325987178432
35,medium,sunny,morning,arterial,42.0,0.5678024157546794,0.822262581084357,53.81646235570465
17,high,sunny,morning,local,22.1,0.6720646782009315,0.5912345308647498,44.91467765253259
3,medium,rainy,evening,highway,3.5999999999999996,0.24279738881315033,0.5747617774465097,5.0
46,low,foggy,night,arterial,50.6,0.6259581854182986,0.680823301208563,57.555849300253044
35,high,foggy,afternoon,local,45.5,0.6859144668096187,0.31851775627673595,138.34018963531045
13,low,foggy,night,arterial,14.3,0.568024401151774,0.7280334053767853,13.80229931693223
16,medium,sunny,afternoon,highway,19.2,0.35117015792075146,0.820480842177149,32.006946182843336
32,low,sunny,evening,local,35.2,0.8656802895135591,0.9563994855416699,41.93210147022655
19,high,rainy,evening,local,24.7,0.7748188731060538,0.3601906825979814,69.09356975889344
36,high,foggy,afternoon,arterial,46.800000000000004,0.4257759381448752,0.35224458637014594,153.55251813837572
28,medium,sunny,morning,local,33.6,1.0,0.8056027576677965,53.73540952957884
7,high,foggy,night,highway,9.1,0.1162875393130291,0.3093428548060483,15.90523768782868
39,medium,sunny,evening,highway,46.8,0.20687452301378237,0.8003456390350813,70.98642772378699
10,low,foggy,morning,highway,11.0,0.49009797650256537,0.7170153879780726,15.936035499405017
46,medium,sunny,night,arterial,55.199999999999996,0.528914062847024,0.813968978298517,56.637976029328335
30,medium,rainy,night,highway,36.0,0.3184091998869937,0.6642384730633716,53.07365999942989
3,high,foggy,morning,local,3.9000000000000004,0.823812928063641,0.3519960704562483,11.43289952322753
20,low,foggy,evening,local,22.0,0.8558633239196848,0.7086398864189027,45.58178717649994
3,low,rainy,morning,highway,3.3000000000000003,0.34569431140316825,0.7520831966399735,5.0
40,high,foggy,afternoon,arterial,52.0,0.4470385159204181,0.36629039262696983,173.6641558629351
23,low,foggy,night,local,25.3,0.7885589793115257,0.6202134366478844,34.46574529243384
19,high,rainy,afternoon,highway,24.7,0.3549595029959296,0.37623392987916837,66.51837202995334
24,medium,rainy,night,highway,28.799999999999997,0.18240341180539138,0.5747279341643701,39.70145136071087
49,medium,rainy,night,highway,58.8,0.15961702938599906,0.6302365846115202,83.67067845156373
14,high,sunny,night,highway,18.2,0.30216795171854194,0.5861904123110765,30.343533569659158
2,low,foggy,morning,arterial,2.2,0.4629069209353417,0.7049519490667142,5.0
14,medium,foggy,evening,highway,16.8,0.21880546930479766,0.5501794561270646,30.141762467401122
6,low,rainy,morning,local,6.6000000000000005,0.7896014036051936,0.7884719035224982,7.780480278127982
14,low,foggy,afternoon,highway,15.400000000000002,0.3127446738958448,0.681963858678848,29.96047576562032
20,low,rainy,afternoon,arterial,22.0,0.46996613332897585,0.698472812935008,31.91106519633246
43,low,rainy,evening,arterial,47.300000000000004,0.46311871181605896,0.7962788773656644,72.65621952353291
27,high,sunny,evening,arterial,35.1,0.4385695945135778,0.5692939099369424,62.05534286965096
16,low,foggy,night,highway,17.6,0.3331295287351624,0.6934698373869013,23.428151374881818
39,medium,foggy,night,local,46.8,0.8463048757830403,0.4940351114883354,90.80583204807614
20,high,sunny,evening,arterial,26.0,0.4111023588614505,0.6470764948112199,53.002019258706966
11,medium,sunny,evening,local,13.2,0.8250613203148384,0.7376332288470256,22.1694242881381
36,medium,foggy,morning,highway,43.199999999999996,0.3042472118196415,0.49533235287618016,83.23087005156181
40,high,sunny,night,highway,52.0,0.44422407390407403,0.617760267542067,78.36731495126706
46,low,rainy,evening,local,50.6,0.7777377939236314,0.8150213325411105,70.34629638297751
11,high,sunny,afternoon,arterial,14.3,0.5582077647364673,0.5884592277971227,33.976756625982404
1,high,foggy,afternoon,arterial,1.3,0.5626545440548396,0.26440596331238886,5.0
42,high,foggy,evening,local,54.6,0.7722985175129089,0.26303108012504434,166.39945731634987
11,low,sunny,morning,local,12.100000000000001,0.9391845817396467,0.9888448579084179,13.597408831310974
2,high,foggy,night,arterial,2.6,0.4570355870118734,0.28818448042078393,5.802247074715725
8,high,sunny,night,highway,10.4,0.3480080427725532,0.6865710491216008,16.812969356520192
43,low,sunny,morning,highway,47.300000000000004,0.2575566468270305,1.0,46.466272690987445
40,low,sunny,evening,local,44.0,0.6803464603487935,0.9924883089429453,40.18134065450686
31,low,sunny,night,highway,34.1,0.39033633600003503,0.9902706031856071,31.302303015055646
34,medium,rainy,night,local,40.8,0.9456294604645463,0.5486233843186201,47.68096830727106
8,high,foggy,night,local,10.4,0.872032329275942,0.3442947912460882,28.501331988901406
35,low,foggy,morning,highway,38.5,0.16341757328486878,0.6528193612475301,65.15167429776636
16,medium,rainy,morning,local,19.2,0.7035682104945512,0.5583520141300173,31.21054600858423
34,medium,rainy,night,highway,40.8,0.5133046631018034,0.6113363042679193,57.071441339377294
38,medium,rainy,morning,arterial,45.6,0.551381962437104,0.6004006987624788,81.10320971613983
7,high,rainy,night,highway,9.1,0.44952035498249643,0.40124454386757025,8.455294500848204
5,high,foggy,night,arterial,6.5,0.3160925360937833,0.3520542468109033,19.104686473726613
39,medium,sunny,night,highway,46.8,0.12385097433300282,0.742426351323394,50.32990411854873
27,low,sunny,night,arterial,29.700000000000003,0.5083160096979213,1.0,31.95959318059678
32,medium,rainy,evening,arterial,38.4,0.4554124950068497,0.5986494645188349,74.2279103309004
37,high,rainy,morning,arterial,48.1,0.5268781782633681,0.44641182922876543,110.15821442702877
4,medium,foggy,morning,highway,4.8,0.2377968776640759,0.5908995508557913,8.686157075183239
15,high,foggy,evening,local,19.5,0.9880966734415549,0.3283805307102807,64.4568662364673
18,medium,rainy,afternoon,highway,21.599999999999998,0.2794966807322604,0.6511369559789637,48.083363108225086
38,low,rainy,afternoon,local,41.800000000000004,0.6966006682421169,0.7955863650061582,58.86775710563328
30,high,foggy,morning,local,39.0,0.6325659880732655,0.31438337147526224,112.62201358730633
44,high,rainy,night,highway,57.2,0.2501441669857297,0.4009060039340672,103.81939544923577
28,low,foggy,afternoon,highway,30.800000000000004,0.3057477837436035,0.7418322683339476,58.12625783742352
14,low,sunny,morning,local,15.400000000000002,0.818495428653305,1.0,8.3189555787859
40,high,rainy,morning,arterial,52.0,0.4114770074607343,0.41568509281847604,118.71292798589229
11,medium,foggy,morning,local,13.2,0.9651419391815617,0.5424755199971618,28.55344777086264
37,high,rainy,afternoon,highway,48.1,0.3401352008853962,0.34844445136100266,124.94321684859185
39,medium,foggy,night,highway,46.8,0.26910096205309814,0.49424224174097053,79.89590065455462
27,medium,foggy,morning,arterial,32.4,0.7350420160094246,0.47876325223322874,73.77725186360887
45,low,sunny,night,arterial,49.50000000000001,0.5264885031472507,0.9317460840794699,32.46141419528513
33,medium,rainy,night,arterial,39.6,0.4498209742668815,0.5184081029484111,58.876288832284374
30,low,rainy,evening,local,33.0,0.6960251265098678,0.8566066123468883,47.55008543088267
44,medium,sunny,afternoon,local,52.8,0.7472657969603791,0.7884740128112943,94.21850652329923
41,high,rainy,afternoon,arterial,53.300000000000004,0.5241808428592047,0.49158489681898404,140.3153501514217
4,medium,rainy,evening,local,4.8,0.6760567987519813,0.6167398687085165,5.0
19,low,foggy,evening,arterial,20.900000000000002,0.481133444743457,0.7090159760416349,29.540027338775417
10,low,rainy,morning,local,11.0,0.8710876338568745,0.7672722647105205,20.18372076222921
26,high,rainy,afternoon,arterial,33.800000000000004,0.46296933968472026,0.41439187721714293,84.30792382219519
13,low,foggy,night,arterial,14.3,0.5493460880444418,0.7311018562574021,15.52027798608225
20,medium,rainy,morning,local,24.0,0.7223454223905699,0.6598740281672295,45.50537957785564
40,low,rainy,afternoon,highway,44.0,0.34613916327772837,0.8405789691437586,73.31407203351539
40,medium,foggy,night,local,48.0,0.9173399110365821,0.47827070285504764,88.97168602590723
3,low,rainy,night,highway,3.3000000000000003,0.16641476878633887,0.7758555904002956,5.0
25,low,foggy,evening,arterial,27.500000000000004,0.5335366361844222,0.6700634464417968,44.43849758171077
19,high,foggy,night,arterial,24.7,0.4853126636920576,0.38774591860516877,60.75508790666472
35,low,sunny,night,highway,38.5,0.31176890203213853,0.9433319647961694,39.39549553191584
26,medium,foggy,evening,local,31.2,0.9553632318517469,0.5044988780255226,77.4312778173172
1,low,sunny,afternoon,highway,1.1,0.2245522985018339,0.9604732906107982,5.0
2,medium,rainy,afternoon,local,2.4,0.9245466550427793,0.5430265562457475,5.0
32,high,rainy,evening,arterial,41.6,0.6593940676853578,0.35226675656638484,97.36895193058314
5,medium,sunny,night,highway,6.0,0.21535293354827362,0.7882485206936918,12.631806760591113
9,medium,sunny,night,local,10.799999999999999,0.912951258291899,0.8316924416367875,16.99922370898691
31,low,foggy,morning,arterial,34.1,0.5475379647594404,0.610421897321432,49.56259922073155
6,medium,sunny,morning,highway,7.199999999999999,0.31823112957710825,0.7977134031289647,5.44896254460237
17,medium,foggy,night,local,20.4,0.8139991851235796,0.5207597299425246,47.138196363312225
42,high,foggy,afternoon,arterial,54.6,0.5475037542259531,0.1827762939894832,173.05851742678155
48,medium,foggy,morning,arterial,57.599999999999994,0.5490420727566603,0.4920424759589526,136.43964665302676
